coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-84.50653821,39.09720774",Fri Jul 24 20:54:42 +0000 2020,,,https://www.instagram.com/p/CDCfpYdBfju/?igshid=1cz5umomnqxxt,1,1286766780728389632,,,,en,"Cincinnati, OH",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","“A little COVID can’t mess with tradition.” -Vince Vaughn in Wedding Crashers.

It’s gonna be different, but I’m here for it. @ Great American Ball Park https://t.co/NfxS6hwqx3",https://twitter.com/nburzych/status/1286766780728389632,Thu Apr 02 06:50:47 +0000 2009,nburzych,false,"Once called the face of @NIUAthletics | As seen in USA Today, The Hockey News & Sports Illustrated",164079,1716,1498,60,Old Town,Nick B,nburzych,54405,,,false
"0.58333333,51.75",Fri Jul 24 20:26:49 +0000 2020,,,https://www.instagram.com/p/CDCcdO7l3qI/?igshid=17nyl0eraqqoq,0,1286759766841204736,,,,en,"East, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We made it through lockdown, we were one of the lucky ones and didn't get poorly but then we got hit. Today Si has been made redundant and lost his job. Even though he worked through lockdown risking his health and… https://t.co/nzgZE2sjF8",https://twitter.com/Bad_Mum_/status/1286759766841204736,Sun Aug 28 16:50:20 +0000 2016,Bad_Mum_,false,"Sophie Farrow - Editor🔸️Publisher🔸️Creator 
Issue one: SOMETIMES THE TRUTH HURTS.
BAD MUM CLUB COMING SOON!",1340,914,1700,0,"Essex, United Kingdom",Bad Mum®,Bad_Mum_,2977,,https://www.badmummagazine.com/shop,false
"-113.5016,53.5415",Fri Jul 24 20:07:57 +0000 2020,,,https://www.instagram.com/p/CDCaSvSAKfT/?igshid=judo562wy5zk,0,1286755015894409216,,,,en,"Edmonton, Alberta",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Social distancing at our favorite ice cream 🍦 spot! 
🤔 how does your life look different now with COVID? 
📸 I’m excited to be working with canadacovidportrait in collecting and sharing imagery of our times. If you… https://t.co/utDMnFpwWX",https://twitter.com/_Alexis_Marie/status/1286755015894409216,Fri Jan 21 21:40:24 +0000 2011,_Alexis_Marie,false,"Author of @expectsunbook & The 8th Island Trilogy (fantasy), Artist, Filmmaker, Curator, Photographer, @infocusphotocan, 📧 info@alexismariechute.com",13121,17577,12945,831,"Edmonton, International",@_Alexis_Marie,_Alexis_Marie,27257,,https://www.alexismariechute.com,false
"-83.1506,42.5046",Fri Jul 24 20:35:46 +0000 2020,,,https://www.instagram.com/p/CDCdeveAOFw/?igshid=ufw0vs39eel3,0,1286762018159185921,,,,en,"Royal Oak, MI",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Last night Caroline &amp; I were snuggled up together per usual when Mike got home from work. He laid down next to us, she opened her eyes for about two seconds, scooted over &amp; nuzzled his beard then passed right back… https://t.co/xTffDm8k0x",https://twitter.com/ginainabottle94/status/1286762018159185921,Thu Apr 08 11:39:27 +0000 2010,ginainabottle94,false,"“Keep your heels, head, & standards high.” -Coco Chanel//Twenty-six.//💋✨",7827,239,796,6,Detroit,Gina Soave,ginainabottle94,6659,,,false
"-81.657,30.3285",Fri Jul 24 20:34:42 +0000 2020,,,https://www.instagram.com/p/CDCdW4vDMjHwKjx4RmM0fiy6dZE8oh7khjrM_Y0/?igshid=hzg8058jsn4x,0,1286761750671568897,,,,en,"Downtown Jacksonville, FL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It  Friday, I am working from home and taking advantage of the awesome rising desk my husband found. Gives me a little movement and rest on my back while I stand and not sit all day.
This… https://t.co/UdsAM8wLP4",https://twitter.com/Jacnjax/status/1286761750671568897,Thu Mar 26 22:38:12 +0000 2009,Jacnjax,false,USAF Vet that married her Navy Man. 4 great kids and two are married. A BYU-I graduate 👩🏼‍🎓! loves history and Family History is a dream job!,729,186,846,9,Jacksonville Fl,Judy Carroll,Jacnjax,866,,,false
"-83.8626,33.5146",Fri Jul 24 20:02:17 +0000 2020,,https://twitter.com/greater1love/status/1286753589566767104/photo/1,,0,1286753589566767104,,,,en,"Georgia, USA",false,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","For Worship on Sundays at 11:00 AM.

We are open and COVID-19 compliant

Our address is 2378 Dogwood Dr SE, Conyers, GA 30013 https://t.co/A6Ji94iOCU",https://twitter.com/greater1love/status/1286753589566767104,Sat Dec 21 04:44:00 +0000 2013,greater1love,false,"Mission: Dynamic Christian Ministry spreading the gospel of Jesus Christ throughout the world to all regardless of race, ethnicity, social class, or gender.",1216,150,672,9,"Conyers, GA",Greater Love Fellowship Tabernacle,greater1love,3464,,http://www.greaterlovefellowship.org,false
"-74.0064,40.7142",Fri Jul 24 20:48:21 +0000 2020,,,https://www.instagram.com/p/CDCe65QlC60ZSeAnaETnOEdI848npk4sUwL8ag0/?igshid=1jo6e7h3ys72e,0,1286765183487156224,,,,en,"Manhattan, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Making more DIY hand sanitizer for our unhoused neighbours. 
(It looks pretty and smells very intense...!) @ New York, New York https://t.co/fBWIHd0MuR",https://twitter.com/pantherm0derns/status/1286765183487156224,Mon Jun 18 10:09:38 +0000 2012,pantherm0derns,false,"artist/theorist/activist/cultural critic. decoloniality,antiracism,cinema,new media.Experimental music,punk etc
Founder Refugee Phrasebook / Berlin Refugee Help",565,502,708,16,Tokyo / Berlin / Taipei,nine yamamoto,pantherm0derns,1864,,http://nineyamamotomasson.tumblr.com,false
"-110,47",Fri Jul 24 20:53:08 +0000 2020,,,https://www.instagram.com/p/CDCfdw2FCYM/?igshid=1il08h68acbbr,3,1286766387936088064,,,,en,"Montana, USA",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","As we move across the country during the pandemic, a few people have asked me how we ""handling it"". ⁣⁣
Truthfully, it's scary and it's always better safe than sorry. I can't say I love traveling during this time but… https://t.co/Ncgetjuqwv",https://twitter.com/FueledbyLOLZ/status/1286766387936088064,Tue Nov 16 01:03:04 +0000 2010,FueledbyLOLZ,false,Keeping our LOLZ tanks full. Run Specialty Employee. Overpromoting blogger. 1:22.03 half. Coffee always in hand. Knowledge of Military tankers & private planes,200868,7908,1063,262,Windy Desert of Norcal,Hollie S,FueledbyLOLZ,103457,,http://fueledbylolz.com,false
"144.86309552,-37.85042002",Fri Jul 24 21:00:02 +0000 2020,,,https://www.instagram.com/p/CDCe0EBpkb0dFjUaW0n5aSXL-Y_g7TVG8UGoew0/?igshid=1qdfujfxsjvzh,0,1286768125778604032,,,,en,"Melbourne, Victoria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Happy pumps after finishing an virtual online class.
.
tarneedixon the fun &amp; hard slog we had for 13 weeks has paid off. 
.
Covid19 you have tested me to no end now disappear as quick as… https://t.co/xjPr4PBRA1",https://twitter.com/MPeroomal103/status/1286768125778604032,Sat Feb 25 06:13:00 +0000 2012,MPeroomal103,false,BELIEVE you can.....,169,94,80,21,"Williamstown, Melbourne",Michelle Peroomal,MPeroomal103,6529,,http://www.innersanctuarypt.com.au,false
"106.818337,-6.2087589",Fri Jul 24 20:48:07 +0000 2020,,,https://www.intowanderlust.net/photo-gallery https://www.instagram.com/p/CDCe5M6hNDF/?igshid=127kud5o7h50m,1,1286765126184574978,,,,en,"Tanah Abang, Indonesia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","One photo per day amidst the pandemic.

Number 11.

https://t.co/8LbKldqQnc em Rotterdam,Netherland https://t.co/ca2UPmAmi2",https://twitter.com/Into_Wanderlust/status/1286765126184574978,Mon Aug 19 19:28:43 +0000 2019,Into_Wanderlust,false,"Explorer of all sorts! Traveller of all kinds!

FB: https://t.co/0EH7llsHQ6

YT: https://t.co/U1SVvhV9YU",418,68,104,0,,Into Wanderlust,Into_Wanderlust,368,,https://www.intowanderlust.net,false
"-73.96523,40.68429",Fri Jul 24 22:37:28 +0000 2020,covid19 testing covidtesting BMBC gettested,,https://www.instagram.com/p/CDCraHFhhiB/?igshid=zcyfbx4q6i99,0,1286792645818363906,,,,en,"Brooklyn, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Do you know your COVID-19 status? Stop by Monday through Friday from 10 AM - 4 PM for free testing. 

#covid19 #testing #covidtesting #BMBC #gettested @ Brown Memorial Baptist Church https://t.co/LxzXoZHk8F",https://twitter.com/BrownMemorialBC/status/1286792645818363906,Tue Feb 07 05:52:34 +0000 2012,BrownMemorialBC,false,,21,137,4,2,Brooklyn New York,Brown Memorial BC,BrownMemorialBC,1654,,https://linktr.ee/brownmemorialbc,false
"-122.95,49.25",Fri Jul 24 22:34:25 +0000 2020,friyay pun punintended seenonmyrun rock rockspiration wearamask dream love pandemic2020 covid19 spreadlove spreadpositivity spreadkindness frenchfries,,https://www.instagram.com/p/CDCrDw5huSD/?igshid=12yrxy94xd9cy,0,1286791878130769921,,,,en,"Burnaby, British Columbia",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Rock on friends, rock on🤘🏼
*
*
*
*
*
*
*
*
*
*
#friyay #pun #punintended #seenonmyrun #rock #rockspiration #wearamask #dream #love #pandemic2020 #covid19 #spreadlove #spreadpositivity #spreadkindness #frenchfries @… https://t.co/idCzpvx0Om",https://twitter.com/julessiu/status/1286791878130769921,Wed Feb 23 20:39:13 +0000 2011,julessiu,false,"Marketing communications professional. Mom to 👶🏼👶🏻, and obsessed with good food, cats, traveling, running and the great outdoors. Let's connect!",780,1459,1907,215,Burnaby/Vancouver,Juliane Siu,julessiu,24305,,http://about.me/juliane.siu,false
"-74.00187056,40.7332086",Fri Jul 24 21:33:13 +0000 2020,,https://twitter.com/chismetime/status/1286776473127227393/photo/1,http://dlvr.it/RcJmFF,0,1286776473127227393,,,,en,"Manhattan, NY",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","When Is a Coronavirus Test Not a Coronavirus Test?: If it takes 12 days to get results, it’s basically pointless. https://t.co/OF98M8BQzd (vía NYtimes) https://t.co/bR8L0OSOAR",https://twitter.com/chismetime/status/1286776473127227393,Mon Nov 23 06:00:07 +0000 2009,chismetime,false,"Spanish & English gossip news / chismes. I love all chismes! (sources: TMZ, PerezHilton, En el Brasero and mx hola! we added +news/noticias (El Universal) xx",1,276,12,5,Your tongue,Chisme Time,chismetime,208129,,https://www.facebook.com/chismetimeone,false
"-46.6333,-23.55",Fri Jul 24 22:36:04 +0000 2020,finallyresting netflix ronabegone iwannagooutside quarantine instadaily instamusic somuchlove 굿모닝 팔로우 맞팔 안녕하세요 인스타그램 행복 상파울로 셀스타그램 brazil instadaily follow happy,,https://www.instagram.com/p/CDCrPs7A7UC/?igshid=t784p0y8npii,0,1286792291600855040,,,,en,"Sao Paulo, Brazil",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sunbathing indoors ☀️🔥
.
.
.
.
#finallyresting #netflix #ronabegone #iwannagooutside #quarantine #instadaily #instamusic #somuchlove #굿모닝 #팔로우 #맞팔 #안녕하세요 #인스타그램 #행복 #상파울로 #셀스타그램 #brazil #instadaily #follow #happy… https://t.co/HcLfxVMSLD",https://twitter.com/vicente_augusto/status/1286792291600855040,Thu Nov 11 14:25:55 +0000 2010,vicente_augusto,false,Follow me on Instagram - @_vicenteaugusto,21,2323,218,72,"São Paulo, SP - Brazil.",Vicente Augusto,vicente_augusto,27007,,,false
"-73.828009,40.707042",Fri Jul 24 21:56:44 +0000 2020,workfromhome financialprofessional supersinghs,,https://www.instagram.com/p/CDCmviojReGeQmyReYZY3wOL-yqnXGAyn_A3w80/?igshid=pceq2i2b0jbg,1,1286782393236492289,,,,en,"Queens, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Lunchtime... Lamb over rice 🍛 ☝🏽😋 shahshalalfood #workfromhome #financialprofessional  #supersinghs🙏🏽🕉🇺🇸 @ Kew Gardens https://t.co/vj0MYzuvqk,https://twitter.com/KismetsbShawn/status/1286782393236492289,Wed May 29 23:14:28 +0000 2013,KismetsbShawn,false,Field Underwriter at Guardian,527,167,343,2,"Kew Gardens, Queens",Shawn B  Singh,KismetsbShawn,16220,,,false
"-2.19416499,52.58363864",Fri Jul 24 21:52:53 +0000 2020,,,https://www.instagram.com/p/CDCmTavlEpP/?igshid=rryzlgokpgom,0,1286781423496630276,,,,en,"Wolverhampton, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nice change of scenery the past few days. After 133 days of visits to East Park, we went to Wightwick Manor to walk around the gardens. Timed entry to ensure social distancing. Was nice to get a change of scene. I… https://t.co/PjYYXrZMJx",https://twitter.com/alexissouthall/status/1286781423496630276,Thu Jul 30 18:50:34 +0000 2009,alexissouthall,false,"Tribal fusion bellydance teacher and performer from Wolverhampton, UK",115,1203,213,0,UK,Alexis Southall,alexissouthall,1311,,http://www.alexissouthall.com,false
"-84.15754,39.62928",Fri Jul 24 22:19:22 +0000 2020,centervillehairstylist moroccanoilpro olaplextreatment schwarzkopfcolorprofessional covid19 donotcutyourownbangs,,https://www.instagram.com/p/CDCpVYgDEMR/?igshid=1l16vga5fz3c3,0,1286788087465598977,,,,en,"Centerville, OH",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I always love this beautiful cut and color I do on this lovely lady.  
#centervillehairstylist #@S.E.hollypoet #moroccanoilpro #olaplextreatment #schwarzkopfcolorprofessional #covid19 #donotcutyourownbangs… https://t.co/EgdliTroqW",https://twitter.com/S_ExclusiveLTD/status/1286788087465598977,Fri Apr 25 21:55:11 +0000 2014,S_ExclusiveLTD,false,"We're making style in centerville ,Ohio our business! | Stevie and Holly",645,75,258,1,Centerville Ohio,Salon Exclusive LTD,S_ExclusiveLTD,1849,,http://www.salonexclusiveltd.com,false
"12.22766011,44.42182411",Fri Jul 24 22:01:34 +0000 2020,concerto concertino acustico brunori brunorisas cip ravennafestival estate2020 instaravenna igersravenna ig_ravenna ig_emilia_romagna igersemiliaromagna,,https://www.instagram.com/p/CDCnF_EMX9t/?igshid=10yggsyl24jvv,2,1286783608246722560,,,,en,"Ravenna, Emilia Romagna",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Primo #concerto post-covid...
.
.
.
.
.
.
@brunorisas #concertino #acustico #brunori #brunorisas #cip #ravennafestival #estate2020 #instaravenna #igersravenna #ig_ravenna #ig_emilia_romagna #igersemiliaromagna… https://t.co/E9BGJhU26R",https://twitter.com/stream81/status/1286783608246722560,Sat May 09 18:24:45 +0000 2009,stream81,false,...e i tuoi capelli che sono fili scoperti che sono nastro isolante che sono fili scoperti...,276,172,705,4,Ravenna,Daniele Mazzotti,stream81,3253,,http://www.facebook.com/stream81,false
"-9.13208,38.71913",Fri Jul 24 21:20:20 +0000 2020,smørrebrød smorrebrod Lisbon lisboa portugal covid19,,https://www.instagram.com/p/CDCik9wDi4f/?igshid=c9ggh3pzb25a,0,1286773231240785923,,,,en,"Lisbon, Portugal",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Four tables, one reservation and two amateurs on the floor - Mr &amp; Mrs Fawlty performing at tingslounge #smørrebrød #smorrebrod in #Lisbon #lisboa #portugal during #covid19 @ Tings Lisbon https://t.co/sfX5hCTItY",https://twitter.com/Tingstrup/status/1286773231240785923,Thu Sep 17 09:19:56 +0000 2009,Tingstrup,false,https://t.co/z02S1ZJdYu,862,388,428,60,"Copenhagen, Dennark",Thomas Tingstrup,Tingstrup,5446,,http://tingstrup.wordpress.com,false
"-71.4069,42.0891",Fri Jul 24 21:19:49 +0000 2020,concertonthecommon socialdistancingsummer,,https://www.instagram.com/p/CDCihXwlP6d/?igshid=1v7pc2r1z2vnc,11,1286773104556019713,,,,en,"Franklin, MA",false,2,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Who says you can’t have fun while social distancing. Not us! #concertonthecommon #socialdistancingsummer @ Franklin, Massachusetts https://t.co/6mUVWc5Ae0",https://twitter.com/FranklinRec/status/1286773104556019713,Tue Apr 28 01:54:27 +0000 2009,FranklinRec,false,Town of Franklin Recreation Department is dedicated to improving the quality of life for residents in Franklin; building the citizen for tomorrow.,1973,1634,664,15,"Franklin, MA",Franklin Recreation,FranklinRec,2289,,http://franklinma.virtualtownhall.net/Pages/FranklinMA_Recreation/index,false
"55.2944,25.2625",Fri Jul 24 21:26:40 +0000 2020,covid19 huaweip30pro huaweiarabia huaweinextimage people,,https://www.instagram.com/p/CDCjTaxgf_qo-0t6spxtlXXXagFPOHN1rSY3Gk0/?igshid=8c1cz3y7brne,0,1286774825516699648,,,,en,"Dubai, United Arab Emirates",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Outfitting the Covid menouff  @huaweiarabia huaweinextimage
#covid19 #huaweip30pro #huaweiarabia #huaweinextimage #people @ Carefour Al Ghubaiba https://t.co/zx98ixpU6V",https://twitter.com/nahimudeen/status/1286774825516699648,Sun Oct 16 09:56:41 +0000 2016,nahimudeen,false,#dhurantham,9,23,132,2,"Kerala, India",Nahimudeen,nahimudeen,42,,,false
"-61.51666667,10.66666667",Fri Jul 24 22:38:18 +0000 2020,TalkCity Blessings,,https://www.instagram.com/p/CDCrf9oBVcj/?igshid=1l32090avhgzf,1,1286792855164317698,,,,en,Trinidad and Tobago,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",alexthetalent thank you for having me #TalkCity first interview during the pandemic. 🙏🏻 #Blessings @ Trinidad and Tobago https://t.co/tvMggRHhaY,https://twitter.com/mrrenzomusic/status/1286792855164317698,Tue Apr 14 05:50:40 +0000 2009,mrrenzomusic,false,Ahora Disponible 👅 #LaLengua https://t.co/gow70kdxo3,10002,10230,2399,44,Trinidad and Tobago,Mr Renzo,mrrenzomusic,34188,,http://www.mrrenzomusic.com,false
"-84.3889,33.7566",Fri Jul 24 21:31:07 +0000 2020,FaceMask FashionFaceMask SewPeculiar Sewing FunNotWork COVID19,,https://www.instagram.com/p/CDCj0JblX9D/?igshid=bh4cne3e2yxr,0,1286775948122165250,,,,en,"Atlanta, GA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Don't let it ""bug"" you, life's too short lady bug!!! ❤️❤️❤️ #FaceMask #FashionFaceMask #SewPeculiar #Sewing #FunNotWork #COVID19 @ Atlanta, Georgia https://t.co/cPeeDUpvEj",https://twitter.com/_BetaZeta/status/1286775948122165250,Thu Aug 13 20:47:52 +0000 2009,_BetaZeta,false,"Singer, Songwriter, Founder of Peculiar People (@_PeculiarPeople), future Author, and most importantly a Woman of God! iRep ΔΣΘ!

We are the chosen generation!",3247,1484,1435,37,"ï¿½T: 34.937297,-80.993982",Britney Nicole,_BetaZeta,21993,,http://www.facebook.com/BritneyZanders,false
"-119.90959691,36.84482355",Fri Jul 24 21:49:30 +0000 2020,perfectly_imperfectmarriage gogivemheaven,,https://www.instagram.com/p/CDCl6p6g0o22HoaEXUcJZYBilMccytw8gEi98c0/?igshid=1gt3pjhu31p07,0,1286780571075715072,,,,en,"Fresno, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","When the weather is warm, the links are sparse! Exercise and social distancing for the win!! #perfectly_imperfectmarriage #gogivemheaven on the course... @Highwaycity @hawaiiharri… https://t.co/XaEQND8fAz",https://twitter.com/hawaiiharri/status/1286780571075715072,Sat Aug 21 04:17:47 +0000 2010,hawaiiharri,false,,29,65,82,0,,Lisa Harrington,hawaiiharri,264,,,false
"-123.13701914,49.17395588",Fri Jul 24 21:57:37 +0000 2020,,,https://www.instagram.com/p/CDCm2SEBx19/?igshid=cj01eybejn2p,2,1286782617745068033,,,,en,"Richmond, British Columbia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Big thank you to tzuchicanada for donating more face masks to @RCD_Richmond, members can pick up FREE face masks from our office, thank you for big kindness in this pandemic! @ Richmond Centre for Disability https://t.co/Rsin9UaPML",https://twitter.com/RCD_Richmond/status/1286782617745068033,Tue Jun 16 02:49:52 +0000 2009,RCD_Richmond,false,Richmond Centre for Disability is a non-profit organization that provides resources and empowers people with disabilities to participate in the community.,2735,643,341,43,"Richmond/Vancouver, BC",RCD,RCD_Richmond,3639,,http://www.rcdrichmond.org/,false
"-0.53782683,52.39170171",Fri Jul 24 22:17:02 +0000 2020,Northampton,https://twitter.com/DailyNORTHANTS/status/1286787503526035457/photo/1,https://j.mp/3eUSLE9,0,1286787503526035457,,,,en,"Thrapston, England",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#Northampton residents told to 'limit contact' after coronavirus spike https://t.co/oU9BawTIay https://t.co/NmnXTvhAYn,https://twitter.com/DailyNORTHANTS/status/1286787503526035457,Sat May 05 16:25:57 +0000 2012,DailyNORTHANTS,false,"All of the latest news, sport, comment, and updates from the county of Northamptonshire (Northants), UK
(check out our local Twitter list)",2,3909,1284,64,"Northamptonshire, UK",NORTHAMPTONSHIRE,DailyNORTHANTS,55080,,https://twitter.com/dailynorthants,false
"-0.02289356,51.50536998",Fri Jul 24 22:38:28 +0000 2020,readyfortheweekend evening sunset fridayvibes london londres coronavirus instafit instagood picoftheday photooftheday instadaily instagay cityvibes cycling summer photography,,https://www.instagram.com/p/CDCrhWzpuST/?igshid=shac8gzz7g29,0,1286792897694662660,,,,en,"Poplar, London",false,2,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🌜#readyfortheweekend - #evening #sunset and the #fridayvibes 🌙
.
.
#london #londres #coronavirus #instafit #instagood #picoftheday #photooftheday #instadaily #instagay #cityvibes #cycling #summer #photography… https://t.co/WPiQxPvDeR",https://twitter.com/page16boy/status/1286792897694662660,Fri Jun 26 12:34:20 +0000 2009,page16boy,false,Is Fate getting what you deserve or deserving what you get?,182,338,1313,12,"London, UK",A,page16boy,2317,,http://www.instagram.com/page16boy,false
"-70.72926,42.62275",Fri Jul 24 22:20:33 +0000 2020,ilovemycustomers bestcommunity,,https://www.instagram.com/p/CDCpeMznl2Q/?igshid=yaw0apv0ep70,4,1286788388041916417,,,,en,"Gloucester, MA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I have to say that I have the most AMAZING customers, friends and Followers on FB and Instagram!! Thank you all for your Love and Support not only during the Pandemic but always!! #ilovemycustomers #bestcommunity… https://t.co/oJ9pSOzbsQ",https://twitter.com/Paulinesgifts/status/1286788388041916417,Fri Feb 25 12:37:21 +0000 2011,Paulinesgifts,false,"Gloucester MA gift shop.Handpainted mailboxes,watering cans and glassware & lots of FLAGS! Only 1 mile from Rt.128 off of Exit 14 heading toward Essex.",8220,526,256,36,Gloucester MA,Paulines Gifts,Paulinesgifts,6083,,http://www.paulinesgifts.com,false
"-2.35118,53.45484",Fri Jul 24 22:25:43 +0000 2020,,,https://www.instagram.com/p/CDCqD6MD2dSaPBXeWzxzNFx4iWgV5siUUMIfhQ0/?igshid=1n6b22dfcj4hd,1,1286789686917238785,,,,en,"Urmston, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Well I think we’re ready to Rock n Roll. Sanitisers ✅. Social distancing markers ✅ enthusiasm ✅ ......  After 18 LONG weeks we can get back to what we love ..... DANCING 💃🕺!!!!!! So… https://t.co/oqwebILoWB,https://twitter.com/ADCmanchester/status/1286789686917238785,Mon Jan 28 17:11:40 +0000 2013,ADCmanchester,false,Dance classes for all ages .... Get fit .. Have fun !! Angela Messina Fellow & Examiner UKA and Championship Adjudicator.,1749,161,322,1,Manchester,Angela Messina,ADCmanchester,832,,http://en-gb.facebook.com/angelasdance.manchester,false
"-58.42927789,-34.56058502",Fri Jul 24 22:28:26 +0000 2020,NIKON Z6 NIKKOR YoVeoVosVes covidphotodiaries confinement quarantine covid19 cuarentena coronavirus aislamiento fotoperiodismo,,https://www.instagram.com/p/CDCqUiTlcDt/?igshid=numqazby5wve,1,1286790369795956737,,,,en,"Ciudad Autónoma de Buenos Aires, Argentina",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LOS RUNNERS  matutinos.
.
.
Music : feverray 
.
#NIKON #Z6 + 70 200 #NIKKOR
.
#YoVeoVosVes
.
.

#covidphotodiaries #confinement #quarantine #covid19 #cuarentena #coronavirus #aislamiento #fotoperiodismo… https://t.co/kr40XJnhYX",https://twitter.com/federomerofoto/status/1286790369795956737,Sun Jun 27 01:50:09 +0000 2010,federomerofoto,false,Reportero gráfico en Revista Pronto. @federomerofoto Instagram,671,2232,528,17,Buenos Aires,Fede Romero,federomerofoto,5282,,,false
"-73.70848597,40.75332581",Fri Jul 24 22:24:06 +0000 2020,chemotherapy mask protection pandemic,,https://www.instagram.com/p/CDCp352Ai3L/?igshid=1twfnnm9nkuk9,0,1286789279478427653,,,,en,"Queens, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Wearing a mask is not an option for kids like me ! During my most intense #chemotherapy treatments my #mask was my only #protection against all viruses ! Please where your masks during this #pandemic for your… https://t.co/Z6UNglq7Lc,https://twitter.com/KingFightsCancr/status/1286789279478427653,Fri Sep 02 03:18:53 +0000 2016,KingFightsCancr,false,"I beat leukemia (high risk)🎗and have G6PD a #RareDisease 
Please follow me on Instagram and Facebook @KingFightsCancer #KingStrong",728,53,5,1,"New York, NY",King Fights Cancer,KingFightsCancr,350,,http://www.KingFightsCancer.com,false
"-87.632496,41.883222",Fri Jul 24 22:28:05 +0000 2020,mentalhealth racism blm covid19 quarantine election2020 politics,,https://www.instagram.com/p/CDCqVUIBczS/?igshid=4hpdrr78wenu,0,1286790283825471488,,,,en,"Chicago, IL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Street Art is a form of expression of ideas, thoughts and emotions. With all the craziness of the current situations including #mentalhealth #racism #blm #covid19 #quarantine #election2020 #politics etc... I feel… https://t.co/125jCxIrT9",https://twitter.com/VitalitySergio/status/1286790283825471488,Thu Mar 26 17:52:46 +0000 2009,VitalitySergio,false,"#Holistic Fitness, Wellness, and Nutrition Coach. Public Speaker, Consultant, and Educator. Helping people live happier and healthier lives. @NBCChicago",76,1039,526,36,"Dubuque, IA",Sergio Rojas,VitalitySergio,4290,,http://www.vitalitybysergio.com,false
"-97.0075,30.6547",Fri Jul 24 21:25:11 +0000 2020,,,https://www.instagram.com/p/CDCjIt2Fxq8/?igshid=fm354wmnvo4x,1,1286774455084228613,,,,en,"Rockdale, TX",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We understand COVID has gotten some folks a little upside down, but the grace period waiving penalties and suspending delinquent water account cut offs is about to expire.  
If you are behind on your water bill,… https://t.co/oDNWXaHEOx",https://twitter.com/cityof_rockdale/status/1286774455084228613,Wed Feb 23 19:57:28 +0000 2011,cityof_rockdale,false,"Proud History, Bright Future!",588,419,112,13,"Rockdale, TX","Rockdale, TX",cityof_rockdale,1454,,http://www.rockdalecityhall.com/,false
